,Ad_ID,Body Shape,Car Status,Condition,Engine Capacity,Model,Transmission,Year,brand,price,Mileage,1400,3000,2000,1300,1600,Travel Range,1500,1200,Fuel Type,check,expand_less,5700,4400,1100,4000,1000,3200,3400
0,https://www.contactcars.com/en/newcars4sale/suzuki/swift/731031e3dd68499a971e903e38b27a65-2023?status=New?dealer=1519503,Hatchback,New,New,1300,Swift,Automatic,2023,Suzuki,"165,000",,,,,,,,,,,,,,,,,,,
1,https://www.contactcars.com/en/newcars4sale/hyundai/tucson-nx4e-/6ee5b97dda644c1a8935f93566b21d13-2023?status=New?dealer=1519503,SUV,New,New,1600,Tucson,Automatic,NX4e,Hyundai,"398,000",,,,,,,,,,,,,,,,,,,
2,https://www.contactcars.com/en/newcars4sale/mercedes/glc-300-/cd787bc737ae4f6d996a520370ee6221-2023?status=New?dealer=1519523,SUV,New,New,2000,GLC,Automatic,300,Mercedes,"4,700,000",,,,,,,,,,,,,,,,,,,
3,https://www.contactcars.com/en/usedcars/toyota/corolla/ba8e9f317b46458486e431acf49246c9-2015?status=Used,Sedan,,Sedan,1600,Corolla,Automatic,2015,Toyota,"745,000","128,000",,,,,,,,,,,,,,,,,,
4,https://www.contactcars.com/en/newcars4sale/chery/tiggo-8-pro/93c6f25b84774978b9f3e87e935a199c-2023?status=New?dealer=1519515,SUV,New,New,1600,Tiggo,Automatic,8,Chery,"270,000",,,,,,,,,,,,,,,,,,,
5,https://www.contactcars.com/en/newcars4sale/mg/rx5-plus/78876016263c4feb8a9462ae6f171f94-2024?status=New?dealer=1519513,SUV,New,New,1500,RX5,Automatic,Plus,MG,"405,000",,,,,,,,,,,,,,,,,,,
6,https://www.contactcars.com/en/usedcars/ford/fiesta/b6a0aa2ce1ad416cb1f3171e1688faa0-2019?status=Used?dealer=1519410,Hatchback,,Hatchback,1000,Fiesta,Automatic,2019,Ford,"200,000","44,000",,,,,,,,,,,,,,,,,,
7,https://www.contactcars.com/en/usedcars/bmw/x2/38e13e615c3a46b88fa70bbd95fa2dfe-2019?status=Used,SUV,,SUV,1500,X2,Automatic,2019,BMW,"1,750,000","66,000",,,,,,,,,,,,,,,,,,
8,https://www.contactcars.com/en/usedcars/citroen/c5-aircross/cf3df4a442844828bb7f9e9eaeadcad1-2020?status=Used,SUV,,SUV,1600,C5,Automatic,Aircross,Citroen,"1,200,000","165,000",,,,,,,,,,,,,,,,,,
9,https://www.contactcars.com/en/usedcars/bmw/320i/5c3c3ebb96714852b82e8626a6b56378-2016?status=Used,Sedan,,Sedan,2000,320i,Automatic,2016,BMW,"1,450,000","122,000",,,,,,,,,,,,,,,,,,
10,https://www.contactcars.com/en/usedcars/kia/cerato/e1bd931a8dee49ec87bd29b12ecb0208-2022?status=Used,Sedan,,Sedan,1600,Cerato,Automatic,2022,Kia,"915,000","35,000",,,,,,,,,,,,,,,,,,
11,https://www.contactcars.com/en/newcars4sale/bmw/440i-convertible/1646f6584ddf4ac28c31382005329400-2022?status=New?dealer=1519393,Cabriolet,New,New,3000,440i,Automatic,convertible,BMW,"2,650,000",,,,,,,,,,,,,,,,,,,
12,https://www.contactcars.com/en/newcars4sale/honda/cr-v/f84c9bcd2d754d72b617f00b6db53a07-2022?status=New?dealer=1519511,SUV,New,New,1500,CR-V,Automatic,2022,Honda,"710,000",,,,,,,,,,,,,,,,,,,
13,https://www.contactcars.com/en/usedcars/range-rover/-sport/de8115663df944cc8b73416873afb850-2021?status=Used?dealer=1519522,SUV,,SUV,2000,Rover,Automatic,Sport,Range,"6,000,000","30,000",,,,,,,,,,,,,,,,,,
14,https://www.contactcars.com/en/usedcars/seat/tarraco/a03a3997ab014049be730e332af04ba2-2021?status=Used,SUV,,SUV,,Tarraco,Automatic,2021,Seat,"1,850,000","56,000",Gas,,,,,,,,,,,,,,,,,
15,https://www.contactcars.com/en/usedcars/bmw/218i/5c177796cde1474a963a584bb013b15c-2023?status=Used,Sedan,,Sedan,1500,218i,Dual Clutch,2023,BMW,"2,050,000","5,000",,,,,,,,,,,,,,,,,,
16,https://www.contactcars.com/en/usedcars/mercedes/cla-180/f61198ed6efa48efbfb6465c69a069b2-2015?status=Used,Sedan,,Sedan,1600,CLA,Automatic,180,Mercedes,"1,400,000","113,000",,,,,,,,,,,,,,,,,,
17,https://www.contactcars.com/en/newcars4sale/porsche/panamera/a65e08b924214e58b61d7e687768b178-2022?status=New?dealer=1519477,Sedan,New,New,,Panamera,Automatic,2022,Porsche,"3,680,000",,,Gas,,,,,,,,,,,,,,,,
18,https://www.contactcars.com/en/usedcars/mercedes/c180/82317f2e364447da95624a7806809bd0-2019?status=Used,Sedan,,Sedan,1600,C180,Automatic,2019,Mercedes,"2,200,000","100,000",,,,,,,,,,,,,,,,,,
19,https://www.contactcars.com/en/usedcars/chery/tiggo-3/873a4875250449d7898dc6388b7c0096-2023?status=Used?dealer=1519264,SUV,,SUV,1600,Tiggo,Automatic,3,Chery,"202,500","7,200",,,,,,,,,,,,,,,,,,
20,https://www.contactcars.com/en/usedcars/mg/360/cc99ef733f184150b750b799dcdd190f-2013?status=Used,Sedan,,Sedan,1500,360,Automatic,2013,MG,"420,000","72,000",,,,,,,,,,,,,,,,,,
21,https://www.contactcars.com/en/newcars4sale/mercedes/e-cabriolet-/94c23d0708074dbebbd1a50b60f6d17e-2018?status=New?dealer=1519433,Cabriolet,New,New,,E,Automatic,Cabriolet,Mercedes,"500,000",,,,Gas,,,,,,,,,,,,,,,
22,https://www.contactcars.com/en/usedcars/range-rover/-sport/b0cfa3b2eb3b44b9af8683478c294826-2022?status=Used?dealer=1519501,SUV,,SUV,,Rover,Automatic,Sport,Range,"6,650,000","10,000",,,Hybrid,,,,,,,,,,,,,,,
23,https://www.contactcars.com/en/newcars4sale/mercedes/gla-200/1c086485740e4df39219ae36c029cd69-2022?status=New?dealer=1519433,Hatchback,New,New,1300,GLA,Automatic,200,Mercedes,"700,000",,,,,,,,,,,,,,,,,,,
24,https://www.contactcars.com/en/usedcars/bmw/340i/eadb41e48a294b18b229a6436bfe13ce-2017?status=Used,Sedan,,Sedan,3000,340i,Automatic,2017,BMW,"3,250,000","11,000",,,,,,,,,,,,,,,,,,
25,https://www.contactcars.com/en/usedcars/volkswagen/passat/d3f7ef0ce1004d46bdf86fdbf5afe7b8-2022?status=Used?dealer=1519393,Sedan,,Sedan,1400,Passat,Automatic,2022,Volkswagen,"1,950,000","7,000",,,,,,,,,,,,,,,,,,
26,https://www.contactcars.com/en/newcars4sale/citroen/c5-aircross/c8bbddf39d1b47a9b3acefcf0f322308-2024?status=New?dealer=1519410,SUV,New,New,1600,C5,Automatic,Aircross,Citroen,"500,000",,,,,,,,,,,,,,,,,,,
27,https://www.contactcars.com/en/usedcars/nissan/sunny/676d351539214ecb8d2eaa7d80258fa4-2023?status=Used,Sedan,,Sedan,1500,Sunny,Automatic,2023,Nissan,"560,000","16,000",,,,,,,,,,,,,,,,,,
28,https://www.contactcars.com/en/newcars4sale/mercedes/c200/2cf8f9f73d484744b191cd1975b32501-2022?status=New,Sedan,New,New,1500,C200,Automatic,2022,Mercedes,"3,600,000",,,,,,,,,,,,,,,,,,,
29,https://www.contactcars.com/en/newcars4sale/mercedes/cla-200/e17989e975214102860680ee587fc1c3-2024?status=New?dealer=1519521,Sedan,New,New,,CLA,Automatic,200,Mercedes,"2,300,000",,,,,Gas,,,,,,,,,,,,,,
30,https://www.contactcars.com/en/usedcars/mercedes/c180/5982881e87784da89a92121b1347731b-2022?status=Used?dealer=1519508,Sedan,,Sedan,1500,C180,Automatic,2022,Mercedes,"1,700,000","23,000",,,,,,,,,,,,,,,,,,
31,https://www.contactcars.com/en/newcars4sale/toyota/fortuner/4622082aee3840febc543076a7e06bff-2022?status=New?dealer=1519449,SUV,New,New,2700,Fortuner,Automatic,2022,Toyota,"675,000",,,,,,,,,,,,,,,,,,,
32,https://www.contactcars.com/en/newcars4sale/porsche/macan/7fb316f1b2564d018b44d9cbd8f126a0-2023?status=New?dealer=1519412,SUV,New,New,,Macan,Automatic,2023,Porsche,"5,500,000",,,Gas,,,,,,,,,,,,,,,,
33,https://www.contactcars.com/en/newcars4sale/skoda/superb/457e3073d88a4727aeb863dbc0f36a51-2023?status=New?dealer=1519395,Sedan,New,New,1400,Superb,Automatic,2023,Skoda,"2,800,000",,,,,,,,,,,,,,,,,,,
34,https://www.contactcars.com/en/usedcars/jeep/renegade/aeb711a74a6f499ab576eb3d73b2214d-2021?status=Used,SUV,,SUV,1400,Renegade,Automatic,2021,Jeep,"1,300,000","57,000",,,,,,,,,,,,,,,,,,
35,https://www.contactcars.com/en/usedcars/kia/sportage/28259b0ffa964680b52adc1a936a5787-2015?status=Used,SUV,,SUV,1600,Sportage,Automatic,2015,Kia,"825,000","153,000",,,,,,,,,,,,,,,,,,
36,https://www.contactcars.com/en/usedcars/range-rover/evoque/ddbf9383d2784ad2be4a56165b9236c9-2021?status=Used?dealer=1519433,SUV,,SUV,2000,Rover,Automatic,Evoque,Range,"1,000,000","20,000",,,,,,,,,,,,,,,,,,
37,https://www.contactcars.com/en/usedcars/seat/toledo/2a1c777facb8445982b5e9df3a5f49c2-2019?status=Used,Sedan,,Sedan,1600,Toledo,Automatic,2019,Seat,"780,000","68,000",,,,,,,,,,,,,,,,,,
38,https://www.contactcars.com/en/newcars4sale/hyundai/accent-rb/d6215e0980434aec885ae000b98ada0c-2024?status=New?dealer=1519475,Sedan,New,New,,Accent,Automatic,RB,Hyundai,"180,000",,,,,,Gas,,,,,,,,,,,,,
39,https://www.contactcars.com/en/usedcars/mitsubishi/lancer/7cd77e7e0b664f04aa0f6a3a785da0d7-2008?status=Used,Sedan,,Sedan,1600,Lancer,Manual,2008,Mitsubishi,"450,000","400,000",,,,,,,,,,,,,,,,,,
40,https://www.contactcars.com/en/newcars4sale/mercedes/glc-200/36a4d62c43fc4129a66f32eb85d11b98-2023?status=New?dealer=1519496,SUV,New,New,,GLC,Automatic,200,Mercedes,"4,550,000",,,,Gas,,,,,,,,,,,,,,,
41,https://www.contactcars.com/en/usedcars/mercedes/c180/46685e2025bb464eb925236676af035d-2019?status=Used,Sedan,,Sedan,1600,C180,Automatic,2019,Mercedes,"2,600,000","100,000",,,,,,,,,,,,,,,,,,
42,https://www.contactcars.com/en/usedcars/bmw/418i/92df967591504fd9b0672f0d618d93fb-2016?status=Used,Sedan,,Sedan,1500,418i,Automatic,2016,BMW,"1,500,000","165,555",,,,,,,,,,,,,,,,,,
43,https://www.contactcars.com/en/usedcars/kia/soul/9d120f4e6ca94d3193778816f4e93bb7-2013?status=Used,Hatchback,,Hatchback,1600,Soul,Automatic,2013,Kia,"530,000","195,000",,,,,,,,,,,,,,,,,,
44,https://www.contactcars.com/en/usedcars/skoda/octavia/f7a904c55f304e98ad1d688a640ed906-2021?status=Used,Sedan,,Sedan,1400,Octavia,Automatic,2021,Skoda,"1,400,000","74,000",,,,,,,,,,,,,,,,,,
45,https://www.contactcars.com/en/usedcars/hyundai/tucson/0ea13a7cc7c645e39bd1f660f8721832-2021?status=Used,SUV,,SUV,1600,Tucson,Automatic,2021,Hyundai,"1,280,000","95,000",,,,,,,,,,,,,,,,,,
46,https://www.contactcars.com/en/usedcars/jeep/grand-cherokee/a6b66f67916248978598ebc916b15cdd-2018?status=Used,SUV,,SUV,5700,Grand,Automatic,Cherokee,Jeep,"2,150,000","136,000",,,,,,,,,,,,,,,,,,
47,https://www.contactcars.com/en/usedcars/hyundai/accent-rb/a18394125d9f4095801acc031a0036b6-2015?status=Used,Hatchback,,Hatchback,,Accent,Automatic,RB,Hyundai,"465,000","157,000",,,,,Gas,,,,,,,,,,,,,
48,https://www.contactcars.com/en/usedcars/ford/focus/4286f7bb40cc453ca70c902841ea6f7a-2009?status=Used,Station,,Station,1600,Focus,Automatic,2009,Ford,"369,000","245,000",,,,,,,,,,,,,,,,,,
49,https://www.contactcars.com/en/usedcars/kia/cerato/9a9809cc77ec44b5bfe4254a586ad074-2014?status=Used,Sedan,,Sedan,1600,Cerato,Automatic,2014,Kia,"660,000","175,000",,,,,,,,,,,,,,,,,,
50,https://www.contactcars.com/en/usedcars/hyundai/ix-35/6f1214b3680040d2a03c287ed0949323-2014?status=Used,SUV,,SUV,1600,IX,Automatic,35,Hyundai,"650,000","330,000",,,,,,,,,,,,,,,,,,
51,https://www.contactcars.com/en/newcars4sale/mercedes/a200/c5ced0bf48c6462dba9fc62fd5031688-2023?status=New,Sedan,New,New,1300,A200,Automatic,2023,Mercedes,"2,400,000",,,,,,,,,,,,,,,,,,,
52,https://www.contactcars.com/en/usedcars/nissan/sunny/8eaf2b959c614c18b18c737d31ba23e0-2019?status=Used,Sedan,,Sedan,1500,Sunny,Automatic,2019,Nissan,"500,000","48,900",,,,,,,,,,,,,,,,,,
53,https://www.contactcars.com/en/usedcars/nissan/sunny/fe00ef2c8876448fbf58ec63b4ac6503-2023?status=Used,Sedan,,Sedan,1500,Sunny,Automatic,2023,Nissan,"580,000","13,000",,,,,,,,,,,,,,,,,,
54,https://www.contactcars.com/en/usedcars/fiat/tipo/e1aea53375bf4141bf1f941297b8759a-2022?status=Used,Sedan,,Sedan,1600,Tipo,Automatic,2022,Fiat,"750,000","71,000",,,,,,,,,,,,,,,,,,
55,https://www.contactcars.com/en/usedcars/chery/tiggo-3/8d619a952514419fad785ef1390935bc-2023?status=Used,SUV,,SUV,1600,Tiggo,CVT,3,Chery,"715,000",63,,,,,,,,,,,,,,,,,,
56,https://www.contactcars.com/en/newcars4sale/land-rover/range-rover/d0b143abfc9342369229b1a7cb0b3635-2024?status=New?dealer=1519501,SUV,New,New,2000,Rover,Automatic,Range,Land,"5,400,000",,,,,,,,,,,,,,,,,,,
57,https://www.contactcars.com/en/usedcars/bmw/218i/16a1505cc1a4499c94dc384900691e02-2016?status=Used,Hatchback,,Hatchback,1500,218i,Automatic,2016,BMW,"920,000","155,000",,,,,,,,,,,,,,,,,,
58,https://www.contactcars.com/en/usedcars/mg/zs/1e4134a078c242e5a0c621b27ca5e3c9-2022?status=Used,SUV,,SUV,1500,ZS,Automatic,2022,MG,"800,000","19,300",,,,,,,,,,,,,,,,,,
59,https://www.contactcars.com/en/usedcars/peugeot/5008/86c4fcf676624ff9ac1a8d1986ff4452-2019?status=Used,SUV,,SUV,1600,5008,Automatic,2019,Peugeot,"1,350,000","167,000",,,,,,,,,,,,,,,,,,
60,https://www.contactcars.com/en/usedcars/mercedes/c180/4b21e7a1a99a474c9e6077ab1a8c608b-2016?status=Used,Sedan,,Sedan,1600,C180,Automatic,2016,Mercedes,"2,500,000","57,000",,,,,,,,,,,,,,,,,,
61,https://www.contactcars.com/en/newcars4sale/bmw/320i/ee895cfa986842678bb2652d770ef69c-2024?status=New,Sedan,New,New,1600,320i,Dual Clutch,2024,BMW,"3,000,000",,,,,,,,,,,,,,,,,,,
62,https://www.contactcars.com/en/usedcars/chevrolet/optra/1bb57beac4fb4e63a4aadd7eb0c7300c-2018?status=Used,Sedan,,Sedan,1600,Optra,Automatic,2018,Chevrolet,"385,000","76,000",,,,,,,,,,,,,,,,,,
63,https://www.contactcars.com/en/usedcars/suzuki/dzire/18cb20ad660144f392b26ca63f083f11-2022?status=Used,Sedan,,Sedan,1200,Dzire,Automatic,2022,Suzuki,"570,000","22,000",,,,,,,,,,,,,,,,,,
64,https://www.contactcars.com/en/usedcars/mercedes/e-250/9a00568aa0444332a5f6a97a3aca6d10-2011?status=Used,Hatchback,,Hatchback,1600,E,Automatic,250,Mercedes,"2,300,000","37,000",,,,,,,,,,,,,,,,,,
65,https://www.contactcars.com/en/usedcars/mercedes/c200/2ff0ed221da14e578b773c74b5ffb35e-2023?status=Used,Sedan,,Sedan,1500,C200,Automatic,2023,Mercedes,"3,950,000","1,400",,,,,,,,,,,,,,,,,,
66,https://www.contactcars.com/en/usedcars/audi/a3/ee7c6a1e61a7421f9b5837c6068e3cdd-2017?status=Used,Sedan,,Sedan,1400,A3,Automatic,2017,Audi,"1,385,000","100,000",,,,,,,,,,,,,,,,,,
67,https://www.contactcars.com/en/usedcars/bmw/318i/1d0df9c4cdda40be850e9b0ab764f864-2005?status=Used,Sedan,,Sedan,2000,318i,Automatic,2005,BMW,"425,000","280,000",,,,,,,,,,,,,,,,,,
68,https://www.contactcars.com/en/usedcars/renault/sandero-stepway/2c73203d2155417cb3545d3e1d205955-2019?status=Used,Hatchback,,Hatchback,1600,Sandero,Automatic,Stepway,Renault,"500,000","65,000",,,,,,,,,,,,,,,,,,
69,https://www.contactcars.com/en/usedcars/bmw/318i/240b98bf188b43cd9f7d07dd29f80a3d-2018?status=Used,Sedan,,Sedan,1500,318i,Automatic,2018,BMW,"1,700,000","106,000",,,,,,,,,,,,,,,,,,
70,https://www.contactcars.com/en/usedcars/audi/q3/bffc50389bee44598bf5f45f6f455728-2016?status=Used,SUV,,SUV,1400,Q3,Automatic,2016,Audi,"1,400,000","100,000",,,,,,,,,,,,,,,,,,
71,https://www.contactcars.com/en/newcars4sale/bmw/530i/1c4541ae97654efda953ff177b9d9a35-2023?status=New,Sedan,New,New,2000,530i,Automatic,2023,BMW,"4,450,000",,,,,,,,,,,,,,,,,,,
72,https://www.contactcars.com/en/usedcars/mitsubishi/lancer/2b378f3a02924704bbc0bce2ef07d37c-2016?status=Used,Sedan,,Sedan,1600,Lancer,Automatic,2016,Mitsubishi,"650,000","150,000",,,,,,,,,,,,,,,,,,
73,https://www.contactcars.com/en/usedcars/mercedes/cla-180/0b4b1f901df148cf844b8067f4845ca9-2020?status=Used,Sedan,,Sedan,1300,CLA,Automatic,180,Mercedes,"2,050,000","71,000",,,,,,,,,,,,,,,,,,
74,https://www.contactcars.com/en/usedcars/chery/arrizo-5/6f36d27ff3e14d848541d78ddde61e4f-2022?status=Used,Sedan,,Sedan,1500,ARRIZO,Automatic,5,Chery,"545,000","7,500",,,,,,,,,,,,,,,,,,
75,https://www.contactcars.com/en/newcars4sale/bmw/ix3/a187f1bbf04843aa812672ab9c422bcc-2023?status=New,SUV,New,New,,iX3,Automatic,2023,BMW,"2,850,000",,,,,,,535,,,,,,,,,,,,
76,https://www.contactcars.com/en/newcars4sale/suzuki/vitara/c1322f964de34e0c9a47f7c279b57ff9-2023?status=New?dealer=1519503,SUV,New,New,1600,Vitara,Automatic,2023,Suzuki,"287,000",,,,,,,,,,,,,,,,,,,
77,https://www.contactcars.com/en/usedcars/mercedes/gle-450/69e5aacaadc84847aedbaef7046c6492-2022?status=Used?dealer=1519523,SUV,,SUV,3000,Gle,Automatic,450,Mercedes,"5,600,000","14,000",,,,,,,,,,,,,,,,,,
78,https://www.contactcars.com/en/newcars4sale/suzuki/dzire/8131719622cc4810adcfc9bf2980feee-2023?status=New?dealer=1519503,Sedan,New,New,1200,Dzire,Automatic,2023,Suzuki,"152,000",,,,,,,,,,,,,,,,,,,
79,https://www.contactcars.com/en/usedcars/lada/granta/6cc9db2c719d4965bbe5fa27fda569c8-2020?status=Used,Sedan,,Sedan,1600,Granta,Manual,2020,Lada,"280,000","18,000",,,,,,,,,,,,,,,,,,
80,https://www.contactcars.com/en/newcars4sale/toyota/corolla/ce2218a9e2634f36a2f16588e3b6bec6-2023?status=New?dealer=1519503,Sedan,New,New,1600,Corolla,Automatic,2023,Toyota,"297,000",,,,,,,,,,,,,,,,,,,
81,https://www.contactcars.com/en/newcars4sale/nissan/sunny/ae1382e90f0e4c9ba354be041996f3aa-2023?status=New?dealer=1519503,Sedan,New,New,1500,Sunny,Automatic,2023,Nissan,"152,000",,,,,,,,,,,,,,,,,,,
82,https://www.contactcars.com/en/newcars4sale/skoda/kodiaq/bf3ea9226230487eac0c44c78576a917-2023?status=New?dealer=1519503,SUV,New,New,1400,KODIAQ,Automatic,2023,Skoda,"505,000",,,,,,,,,,,,,,,,,,,
83,https://www.contactcars.com/en/newcars4sale/peugeot/2008/86dfb1e088fd4a54a03a32440166fe07-2023?status=New?dealer=1519503,SUV,New,New,1200,2008,Automatic,2023,Peugeot,"356,000",,,,,,,,,,,,,,,,,,,
84,https://www.contactcars.com/en/usedcars/toyota/yaris/bbd0d201a4d64a929261502b906bff1c-2010?status=Used,Sedan,,Sedan,1600,Yaris,Automatic,2010,Toyota,"410,000","230,000",,,,,,,,,,,,,,,,,,
85,https://www.contactcars.com/en/newcars4sale/mercedes/glc-300-coupe/f43026bf4d9040b28c6a149c8f9e0cb6-2024?status=New?dealer=1519523,Coupe,New,New,2000,GLC,Automatic,300,Mercedes,"5,700,000",,,,,,,,,,,,,,,,,,,
86,https://www.contactcars.com/en/usedcars/mercedes/e200/8b45092417984443b5f775d469ee4320-2021?status=Used,Sedan,,Sedan,2000,E200,Automatic,2021,Mercedes,"4,350,000","13,000",,,,,,,,,,,,,,,,,,
87,https://www.contactcars.com/en/usedcars/bmw/316i/5b7f8167efea4d13b1d13567bce69c1d-2014?status=Used,Sedan,,Sedan,1600,316i,Automatic,2014,BMW,"970,000",250,,,,,,,,,,,,,,,,,,
88,https://www.contactcars.com/en/newcars4sale/peugeot/3008/03d40770fb094a2597e52e037edfa054-2023?status=New?dealer=1519503,SUV,New,New,1600,3008,Automatic,2023,Peugeot,"425,000",,,,,,,,,,,,,,,,,,,
89,https://www.contactcars.com/en/usedcars/fiat/siena/b77c34f803f74542ac4dad4147d6b60d-2003?status=Used,Sedan,,Sedan,1400,Siena,Manual,2003,Fiat,"110,000","190,000",,,,,,,,,,,,,,,,,,
90,https://www.contactcars.com/en/newcars4sale/suzuki/swift/731031e3dd68499a971e903e38b27a65-2023?status=New?dealer=1519503,Hatchback,New,New,1300,Swift,Automatic,2023,Suzuki,"165,000",,,,,,,,,,,,,,,,,,,
91,https://www.contactcars.com/en/newcars4sale/peugeot/408/c09ddc77cbe1497fa2098e0b4944027f-2023?status=New?dealer=1519503,SUV,New,New,1600,408,Automatic,2023,Peugeot,"525,000",,,,,,,,,,,,,,,,,,,
92,https://www.contactcars.com/en/newcars4sale/mercedes/g-63/bc5d103c0a82451f92320d6977e293dd-2023?status=New?dealer=1519523,SUV,New,New,4400,G,Automatic,63,Mercedes,"15,400,000",,,,,,,,,,,,,,,,,,,
93,https://www.contactcars.com/en/usedcars/mitsubishi/eclipse/c7ae179e63244195bf2d224740c2fb7c-2020?status=Used,SUV,,SUV,1500,Eclipse,Automatic,2020,Mitsubishi,"1,150,000","73,000",,,,,,,,,,,,,,,,,,
94,https://www.contactcars.com/en/newcars4sale/land-rover/range-rover/a46511044d4b47c696f42d293588cd52-2023?status=New?dealer=1519484,SUV,New,New,3000,Rover,Automatic,Range,Land,"2,150,000",,,,,,,,,,,,,,,,,,,
95,https://www.contactcars.com/en/newcars4sale/bmw/420i-convertible-/cdf564b3571e4375b7b190b1c1eedd7d-2022?status=New?dealer=1519523,Cabriolet,New,New,2000,420i,Automatic,Convertible,BMW,"4,200,000",,,,,,,,,,,,,,,,,,,
96,https://www.contactcars.com/en/newcars4sale/mercedes/glc-200/66dcc019952443c6818b166f3796f12f-2023?status=New?dealer=1519483,SUV,New,New,2000,GLC,Automatic,200,Mercedes,"2,200,000",,,,,,,,,,,,,,,,,,,
97,https://www.contactcars.com/en/newcars4sale/hyundai/tucson-nx4e-/6ee5b97dda644c1a8935f93566b21d13-2023?status=New?dealer=1519503,SUV,New,New,1600,Tucson,Automatic,NX4e,Hyundai,"398,000",,,,,,,,,,,,,,,,,,,
98,https://www.contactcars.com/en/newcars4sale/mercedes/e300/dd43d486eb864fdeacf7dbf455fb6bc7-2021?status=New?dealer=1519523,Sedan,New,New,2000,E300,Automatic,2021,Mercedes,"3,750,000",,,,,,,,,,,,,,,,,,,
99,https://www.contactcars.com/en/usedcars/renault/sandero/a48c53d5a2cb4b74b225852da60e11dd-2013?status=Used,Hatchback,,Hatchback,1600,Sandero,Automatic,2013,Renault,"340,000","121,000",,,,,,,,,,,,,,,,,,
100,https://www.contactcars.com/en/usedcars/mercedes/c180/a2541ad8b7d14327bbab3dee6abcbe47-2022?status=Used,Sedan,,Sedan,1500,C180,Automatic,2022,Mercedes,"3,000,000","20,000",,,,,,,,,,,,,,,,,,
101,https://www.contactcars.com/en/usedcars/renault/duster/f3d8d753b8e94c578f4371770b3240de-2019?status=Used,SUV,,SUV,1600,Duster,Automatic,2019,Renault,"670,000","150,000",,,,,,,,,,,,,,,,,,
102,https://www.contactcars.com/en/newcars4sale/chery/arrizo-5/48ee08a3536c4b06b0b740bc2af6c0ac-2023?status=New?dealer=1519503,Sedan,New,New,1500,ARRIZO,Automatic,5,Chery,"143,000",,,,,,,,,,,,,,,,,,,
103,https://www.contactcars.com/en/newcars4sale/mercedes/glc-300-/28e07392d8134e6ea7e91fc7501f7df9-2023?status=New?dealer=1519523,SUV,New,New,2000,GLC,Automatic,300,Mercedes,"4,700,000",,,,,,,,,,,,,,,,,,,
104,https://www.contactcars.com/en/newcars4sale/hyundai/accent-rb/d1cd6951c08e42bab6f663e41d230347-2024?status=New?dealer=1519503,Sedan,New,New,1600,Accent,Automatic,RB,Hyundai,"180,000",,,,,,,,,,,,,,,,,,,
105,https://www.contactcars.com/en/newcars4sale/mercedes/glc-300-/cd787bc737ae4f6d996a520370ee6221-2023?status=New?dealer=1519523,SUV,New,New,2000,GLC,Automatic,300,Mercedes,"4,700,000",,,,,,,,,,,,,,,,,,,
106,https://www.contactcars.com/en/newcars4sale/skoda/octavia/fd8790f0433b493289d5248673c022d4-2023?status=New?dealer=1519503,Sedan,New,New,1400,Octavia,Automatic,2023,Skoda,"365,000",,,,,,,,,,,,,,,,,,,
107,https://www.contactcars.com/en/usedcars/mercedes/cla-180/c5a9ec36f8b34b669a747c141dd0ab23-2016?status=Used,Sedan,,Sedan,1600,CLA,Automatic,180,Mercedes,"1,200,000","220,000",,,,,,,,,,,,,,,,,,
108,https://www.contactcars.com/en/newcars4sale/mercedes/s580/b8ef28b79a354899a675af46747a7ae5-2023?status=New?dealer=1519523,Sedan,New,New,4000,S580,Automatic,2023,Mercedes,"12,000,000",,,,,,,,,,,,,,,,,,,
109,https://www.contactcars.com/en/newcars4sale/mercedes/c180/2b96e26141f24b4badd2979ede4e892e-2023?status=New?dealer=1519449,Sedan,New,New,1600,C180,Automatic,2023,Mercedes,"1,110,000",,,,,,,,,,,,,,,,,,,
110,https://www.contactcars.com/en/usedcars/citroen/c-elysee/caf3749e414e44eea20ca70f03aec960-2015?status=Used,Sedan,,Sedan,1600,C-Elysee,Automatic,2015,Citroen,"410,000","65,000",,,,,,,,,,,,,,,,,,
111,https://www.contactcars.com/en/newcars4sale/bmw/320i/f6d6d3157c3c48a7a21849d82d429bcd-2024?status=New?dealer=1519449,Sedan,New,New,1600,320i,Automatic,2024,BMW,"1,020,000",,,,,,,,,,,,,,,,,,,
112,https://www.contactcars.com/en/newcars4sale/mercedes/s500/11a4f94890074f2591830658181cec45-2023?status=New?dealer=1519523,Sedan,New,New,3000,S500,Automatic,2023,Mercedes,"12,700,000",,,,,,,,,,,,,,,,,,,
113,https://www.contactcars.com/en/usedcars/toyota/echo/2d0ee4631aff416199e8338f723d589e-2000?status=Used,Sedan,,Sedan,1300,Echo,Manual,2000,Toyota,"315,000","80,000",,,,,,,,,,,,,,,,,,
114,https://www.contactcars.com/en/usedcars/toyota/fortuner/0cfddde7afcc4ed79b080838811445fd-2023?status=Used,SUV,,SUV,4000,Fortuner,Automatic,2023,Toyota,"2,950,000","26,000",,,,,,,,,,,,,,,,,,
115,https://www.contactcars.com/en/usedcars/toyota/corolla/ba8e9f317b46458486e431acf49246c9-2015?status=Used,Sedan,,Sedan,1600,Corolla,Automatic,2015,Toyota,"745,000","128,000",,,,,,,,,,,,,,,,,,
